sta_code        sku_code        Length(CM)      Width(CM)       Height(CM)      Qty     volume
ODO1694020789425213     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694020789425213     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694250006882702     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309039085  DC3728-003      33.6    21.4    11.6    1       8340.86
TBNK2309131849  DH2987-101      33.6    21.4    11.6    4       33363.5
ODO1694250006882702     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309136696  DC4068-101      33.6    21.4    11.6    1       8340.86
ODO1693906205805693     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694260082159996     CT2405-001      33.6    21.4    11.6    1       8340.86
ODO1693927569449857     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694210648758239     FN7800-400      33.6    21.4    11.6    1       8340.86
TBNK2309104489  DH2987-101      33.6    21.4    11.6    4       33363.5
ODO1693927569449857     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694277710029262     432997-126      33.6    21.4    11.6    1       8340.86
ODO1694250004192652     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694250004192652     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309341294  CJ1671-106      33.6    21.4    11.6    1       8340.86
ODO1693867092869730     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309343020  FD4116-100      33.6    21.4    11.6    1       8340.86
ODO1694250243148401     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694250243148401     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694022289820832     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693928046924207     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928046924207     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864950572898     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO169400627270927      DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693865067459969     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309318879  CJ1679-101      33.6    21.4    11.6    1       8340.86
TBNK2309166733  FN7808-001      33.6    21.4    11.6    1       8340.86
ODO1693951445351160     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951330685644     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694249044804229     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693907523013312     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694271229462878     AQ1774-101      33.6    21.4    11.6    1       8340.86
ODO1693864951910931     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864951910931     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693907523013312     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693867091222712     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694249401753919     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309136645  FD4116-001      33.6    21.4    11.6    1       8340.86
ODO1694227922965757     FD4116-001      33.6    21.4    11.6    1       8340.86
ODO169425132343756      DD1503-300      33.6    21.4    11.6    1       8340.86
TBNK2309180643  FN7808-001      33.6    21.4    11.6    1       8340.86
ODO1693928762247947     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694006510544485     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693928762247947     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693867096678769     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694022289839833     DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693867091222712     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693867096678769     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309118765  CJ1671-100      33.6    21.4    11.6    1       8340.86
TBNK2309134540  CJ1671-106      33.6    21.4    11.6    1       8340.86
TBNK2309147587  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1694145885752241     DN1803-300      33.6    21.4    11.6    1       8340.86
ODO1693864932598511     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864932598511     CJ9179-200      33.6    21.4    11.6    1       8340.86
TBNK2309085185  DD1390-100      33.6    21.4    11.6    1       8340.86
TBNK2309180851  DH2987-101      33.6    21.4    11.6    1       8340.86
ODO1693866265254676     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693888083509163     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694249044804229     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693888083509163     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693951327347570     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694021929816518     DH2987-101      33.6    21.4    11.6    1       8340.86
BSIN2309118348  FD4116-200      33.6    21.4    11.6    1       8340.86
ODO1693951330685644     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1694058409832519     CJ0887-104      33.6    21.4    11.6    1       8340.86
ODO1693951327347570     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864970257347     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693866265254676     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693905241314547     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693864970257347     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928161888347     CJ9179-200      33.6    21.4    11.6    1       8340.86
ODO1693928161888347     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309071289  DV7183-100      33.6    21.4    11.6    1       8340.86
ODO1693905241314547     CJ9179-200      33.6    21.4    11.6    1       8340.86
BSIN2309033655  DC3728-003      33.6    21.4    11.6    2       16681.7
8.74013e+06
